,Unnamed: 0,rooms,type,price,date,distance,bedrooms,bathrooms,car,land_area,building_area,year_built,council_area,region,month,quarter
2463,5372,3,h,1100000.0,2016-06-18,2.6,3.0,2.0,1.0,66.0,118.0,2013.0,Yarra,Northern,Jun,Q2
2464,5376,2,h,1045000.0,2016-06-18,2.6,2.0,1.0,1.0,138.0,81.0,1890.0,Yarra,Northern,Jun,Q2
2465,5377,3,h,2000000.0,2016-11-19,2.6,3.0,2.0,1.0,217.0,180.0,1910.0,Yarra,Northern,Nov,Q4
2466,5380,2,h,1145000.0,2016-11-19,2.6,2.0,1.0,1.0,197.0,80.0,1960.0,Yarra,Northern,Nov,Q4
2467,5383,4,h,905000.0,2016-05-22,2.6,4.0,1.0,0.0,254.0,124.0,1890.0,Yarra,Northern,May,Q2
2468,5386,4,h,1645000.0,2016-08-22,2.6,4.0,2.0,1.0,249.0,214.0,1970.0,Yarra,Northern,Aug,Q3
2469,5389,3,h,1270000.0,2016-08-22,2.6,2.0,1.0,1.0,181.0,102.0,1900.0,Yarra,Northern,Aug,Q3
2470,5396,3,h,1850000.0,2016-08-22,2.6,2.0,2.0,1.0,203.0,112.0,1900.0,Yarra,Northern,Aug,Q3
2471,5397,3,h,1650000.0,2016-04-23,2.6,3.0,2.0,1.0,312.0,141.0,1920.0,Yarra,Northern,Apr,Q2
2472,5398,3,h,1320000.0,2016-09-24,2.6,3.0,2.0,2.0,171.0,118.0,1890.0,Yarra,Northern,Sep,Q3
2473,5399,3,h,1651000.0,2016-09-24,2.6,3.0,2.0,1.0,192.0,111.0,1900.0,Yarra,Northern,Sep,Q3
2474,5403,4,h,1800000.0,2016-09-24,2.6,4.0,2.0,0.0,288.0,193.0,1900.0,Yarra,Northern,Sep,Q3
2475,5405,3,h,1600000.0,2016-09-24,2.6,3.0,2.0,2.0,80.0,144.0,1850.0,Yarra,Northern,Sep,Q3
2476,5406,2,t,1200000.0,2017-02-25,2.6,2.0,2.0,1.0,170.0,89.0,1940.0,Yarra,Northern,Feb,Q1
2477,5407,3,h,1555000.0,2017-02-25,2.6,3.0,2.0,1.0,189.0,164.0,1900.0,Yarra,Northern,Feb,Q1
2479,5410,3,t,1582000.0,2017-02-25,2.6,3.0,3.0,2.0,119.0,184.0,2005.0,Yarra,Northern,Feb,Q1
2480,5412,3,h,2055000.0,2016-07-26,2.6,3.0,1.0,1.0,331.0,121.0,1960.0,Yarra,Northern,Jul,Q3
2481,5415,3,h,1345000.0,2016-06-27,2.6,3.0,1.0,1.0,209.0,128.0,1900.0,Yarra,Northern,Jun,Q2
2482,5418,3,h,1350000.0,2016-11-27,2.6,3.0,2.0,2.0,133.0,174.0,2000.0,Yarra,Northern,Nov,Q4
2483,5426,2,h,1150000.0,2016-11-27,2.6,2.0,1.0,0.0,156.0,80.0,1900.0,Yarra,Northern,Nov,Q4
2484,5428,4,h,1775000.0,2016-11-27,2.6,4.0,1.0,0.0,434.0,144.0,1900.0,Yarra,Northern,Nov,Q4
2485,5430,3,h,1270000.0,2016-11-27,2.6,3.0,1.0,1.0,152.0,92.0,1910.0,Yarra,Northern,Nov,Q4
2486,5431,2,h,827500.0,2016-05-28,2.6,2.0,1.0,0.0,127.0,72.0,1900.0,Yarra,Northern,May,Q2
2489,5438,4,h,1212500.0,2016-07-30,2.6,4.0,3.0,2.0,108.0,108.0,2010.0,Yarra,Northern,Jul,Q3
2490,5439,2,h,1125000.0,2016-07-30,2.6,2.0,1.0,0.0,103.0,74.0,1900.0,Yarra,Northern,Jul,Q3
2491,5440,3,h,1520000.0,2016-07-30,2.6,3.0,1.0,2.0,248.0,100.0,1900.0,Yarra,Northern,Jul,Q3
2492,5441,5,h,1101500.0,2016-03-09,11.4,4.0,2.0,1.0,629.0,207.0,1960.0,Banyule,Eastern,Mar,Q1
2493,5443,4,h,1020000.0,2016-07-05,11.4,4.0,2.0,2.0,843.0,181.0,1940.0,Banyule,Eastern,Jul,Q3
2494,5444,3,u,560000.0,2016-07-05,11.4,3.0,1.0,1.0,213.0,112.0,2000.0,Banyule,Eastern,Jul,Q3
2495,5445,3,h,1050000.0,2016-07-05,11.4,3.0,1.0,2.0,1016.0,205.0,1950.0,Banyule,Eastern,Jul,Q3
2496,5447,2,t,531000.0,2016-10-09,11.4,2.0,1.0,1.0,83.0,89.0,1990.0,Banyule,Eastern,Oct,Q4
2497,5448,3,h,620000.0,2016-10-12,11.4,3.0,1.0,0.0,454.0,134.0,1940.0,Banyule,Eastern,Oct,Q4
2498,5449,3,h,780000.0,2017-11-02,11.4,3.0,1.0,2.0,627.0,154.0,1970.0,Banyule,Eastern,Nov,Q4
2499,5455,4,h,821000.0,2016-05-14,11.4,3.0,1.0,2.0,403.0,148.0,1950.0,Banyule,Eastern,May,Q2
2500,5458,4,h,890000.0,2016-05-14,11.4,4.0,3.0,2.0,583.0,182.0,1970.0,Banyule,Eastern,May,Q2
2501,5460,2,h,430000.0,2016-04-16,11.4,2.0,1.0,1.0,164.0,83.0,1980.0,Banyule,Eastern,Apr,Q2
2502,5462,3,h,1012000.0,2016-09-17,11.4,3.0,2.0,1.0,323.0,142.0,2015.0,Banyule,Eastern,Sep,Q3
2503,5463,3,h,1020000.0,2016-09-17,11.4,3.0,1.0,2.0,927.0,141.0,1960.0,Banyule,Eastern,Sep,Q3
2504,5468,4,h,1270000.0,2016-05-22,11.4,4.0,2.0,4.0,604.0,230.0,1950.0,Banyule,Eastern,May,Q2
2505,5469,3,h,515000.0,2016-09-24,11.4,3.0,2.0,1.0,606.0,99.0,1955.0,Banyule,Eastern,Sep,Q3
2506,5472,3,h,867000.0,2017-02-25,11.4,3.0,1.0,1.0,355.0,51.0,1960.0,Banyule,Eastern,Feb,Q1
2507,5473,3,h,945000.0,2016-07-26,11.4,3.0,1.0,1.0,625.0,135.0,1960.0,Banyule,Eastern,Jul,Q3
2508,5474,2,u,618000.0,2016-11-27,11.4,2.0,1.0,1.0,151.0,96.0,1980.0,Banyule,Eastern,Nov,Q4
2509,5476,3,u,601000.0,2016-05-28,11.4,3.0,2.0,1.0,217.0,142.0,2006.0,Banyule,Eastern,May,Q2
2510,5482,3,h,908000.0,2016-07-30,11.4,3.0,1.0,2.0,692.0,125.0,1950.0,Banyule,Eastern,Jul,Q3
2511,5483,3,h,1145000.0,2016-03-09,6.6,3.0,1.0,1.0,350.0,116.0,1890.0,Maribyrnong,Western,Mar,Q1
2512,5484,3,h,970000.0,2016-03-12,6.6,3.0,1.0,0.0,137.0,98.0,1890.0,Maribyrnong,Western,Mar,Q1
2513,5485,3,h,1325000.0,2016-04-06,6.6,3.0,3.0,2.0,227.0,211.0,2015.0,Maribyrnong,Western,Apr,Q2
2514,5487,3,h,1330000.0,2016-07-11,6.6,3.0,3.0,2.0,168.0,187.0,2012.0,Maribyrnong,Western,Jul,Q3
2515,5488,3,h,1075000.0,2016-08-10,6.6,3.0,2.0,1.0,306.0,140.0,1900.0,Maribyrnong,Western,Aug,Q3
2516,5490,3,h,1350000.0,2016-08-10,6.6,3.0,3.0,2.0,227.0,211.0,2015.0,Maribyrnong,Western,Aug,Q3
2517,5491,4,h,1201000.0,2016-10-12,6.6,4.0,2.0,1.0,299.0,158.0,1910.0,Maribyrnong,Western,Oct,Q4
2518,5492,3,h,990000.0,2016-12-11,6.6,3.0,1.0,0.0,371.0,134.0,1910.0,Maribyrnong,Western,Dec,Q4
2519,5493,2,t,720000.0,2016-05-14,6.6,2.0,1.0,1.0,126.0,127.0,2011.0,Maribyrnong,Western,May,Q2
2520,5495,3,h,880000.0,2016-10-15,6.6,3.0,1.0,0.0,216.0,125.0,1890.0,Maribyrnong,Western,Oct,Q4
2521,5497,3,h,1395000.0,2016-04-16,6.6,3.0,1.0,2.0,467.0,155.0,1946.0,Maribyrnong,Western,Apr,Q2
2522,5498,3,h,965000.0,2016-04-16,6.6,3.0,1.0,0.0,217.0,104.0,1910.0,Maribyrnong,Western,Apr,Q2
2523,5499,3,h,920000.0,2016-07-16,6.6,3.0,2.0,1.0,309.0,149.0,1910.0,Maribyrnong,Western,Jul,Q3
2524,5502,3,h,875000.0,2016-07-16,6.6,3.0,2.0,2.0,193.0,154.0,2000.0,Maribyrnong,Western,Jul,Q3
2525,5503,2,h,822500.0,2016-09-17,6.6,2.0,2.0,1.0,228.0,111.0,1930.0,Maribyrnong,Western,Sep,Q3
2526,5505,3,h,1080000.0,2017-03-18,6.6,3.0,1.0,0.0,234.0,111.0,1900.0,Maribyrnong,Western,Mar,Q1
2527,5508,5,h,1275000.0,2017-03-18,6.6,5.0,3.0,1.0,386.0,218.0,1890.0,Maribyrnong,Western,Mar,Q1
2528,5510,2,h,955000.0,2016-11-19,6.6,2.0,1.0,0.0,148.0,72.0,1912.0,Maribyrnong,Western,Nov,Q4
2529,5511,4,h,1455000.0,2016-11-19,6.6,4.0,2.0,3.0,571.0,198.0,1920.0,Maribyrnong,Western,Nov,Q4
2530,5515,4,h,970000.0,2016-04-23,6.6,2.0,2.0,1.0,149.0,127.0,1920.0,Maribyrnong,Western,Apr,Q2
2531,5517,3,h,1032000.0,2017-02-25,6.6,3.0,1.0,0.0,224.0,136.0,1900.0,Maribyrnong,Western,Feb,Q1
2532,5521,4,h,1270000.0,2016-05-28,6.6,3.0,1.0,1.0,352.0,150.0,1890.0,Maribyrnong,Western,May,Q2
2533,5523,2,h,815000.0,2016-07-30,6.6,2.0,1.0,0.0,172.0,81.0,1900.0,Maribyrnong,Western,Jul,Q3
2534,5526,3,h,1600000.0,2016-03-09,2.1,3.0,2.0,1.0,88.0,93.0,1890.0,Port Phillip,Southern,Mar,Q1
2535,5528,4,h,1620000.0,2016-03-12,2.1,4.0,2.0,0.0,163.0,153.0,1890.0,Port Phillip,Southern,Mar,Q1
2536,5531,3,h,1270000.0,2017-04-03,2.1,3.0,1.0,0.0,149.0,104.0,1900.0,Port Phillip,Southern,Apr,Q2
2537,5532,3,h,2633000.0,2017-04-03,2.1,3.0,1.0,0.0,276.0,119.0,1900.0,Port Phillip,Southern,Apr,Q2
2538,5533,3,h,1405000.0,2016-04-06,2.1,3.0,1.0,1.0,181.0,117.0,1880.0,Port Phillip,Southern,Apr,Q2
2539,5536,4,h,2260000.0,2016-07-05,2.1,5.0,3.0,0.0,190.0,232.0,1856.0,Port Phillip,Southern,Jul,Q3
2540,5538,3,h,1595000.0,2016-07-05,2.1,3.0,2.0,0.0,171.0,126.0,1890.0,Port Phillip,Southern,Jul,Q3
2541,5541,3,h,1250000.0,2016-08-10,2.1,3.0,2.0,0.0,224.0,113.0,1890.0,Port Phillip,Southern,Aug,Q3
2542,5543,4,h,2180000.0,2016-10-12,2.1,4.0,3.0,1.0,200.0,153.0,1860.0,Port Phillip,Southern,Oct,Q4
2543,5544,2,h,930000.0,2017-11-02,2.1,2.0,1.0,0.0,115.0,76.0,1900.0,Port Phillip,Southern,Nov,Q4
2544,5546,3,h,1200000.0,2016-08-13,2.1,3.0,2.0,0.0,113.0,120.0,1910.0,Port Phillip,Southern,Aug,Q3
2545,5549,3,h,2000000.0,2016-10-15,2.1,3.0,2.0,1.0,161.0,141.0,1890.0,Port Phillip,Southern,Oct,Q4
2546,5551,2,h,2000000.0,2016-04-16,2.1,2.0,2.0,1.0,141.0,150.0,1900.0,Port Phillip,Southern,Apr,Q2
2547,5554,3,h,1250000.0,2016-09-17,2.1,3.0,2.0,1.0,108.0,125.0,1890.0,Port Phillip,Southern,Sep,Q3
2548,5555,3,h,1650000.0,2016-09-17,2.1,3.0,2.0,0.0,204.0,195.0,1890.0,Port Phillip,Southern,Sep,Q3
2549,5558,3,h,1825000.0,2016-06-18,2.1,3.0,2.0,2.0,151.0,153.0,1900.0,Port Phillip,Southern,Jun,Q2
2550,5559,2,h,1200000.0,2016-06-18,2.1,2.0,2.0,1.0,131.0,79.0,1890.0,Port Phillip,Southern,Jun,Q2
2551,5564,3,h,1390000.0,2016-05-22,2.1,3.0,2.0,1.0,138.0,138.0,1998.0,Port Phillip,Southern,May,Q2
2552,5565,4,h,1615000.0,2016-05-22,2.1,4.0,3.0,2.0,577.0,220.0,2009.0,Port Phillip,Southern,May,Q2
2553,5572,3,h,2075000.0,2016-11-27,2.1,3.0,2.0,0.0,141.0,163.0,1890.0,Port Phillip,Southern,Nov,Q4
2554,5602,3,t,1460000.0,2016-04-06,3.3,2.0,2.0,1.0,181.0,148.0,1990.0,Melbourne,Southern,Apr,Q2
2555,5608,3,t,1250000.0,2016-07-11,3.3,3.0,2.0,1.0,80.0,118.0,2003.0,Stonnington,Southern,Jul,Q3
2556,5614,2,h,1455000.0,2016-08-10,3.3,2.0,1.0,0.0,225.0,94.0,1890.0,Stonnington,Southern,Aug,Q3
2557,5631,4,h,5700000.0,2016-12-11,3.3,4.0,2.0,0.0,292.0,272.0,1880.0,Stonnington,Southern,Dec,Q4
2558,5634,3,h,2695000.0,2016-12-11,3.3,3.0,2.0,1.0,215.0,200.0,1910.0,Melbourne,Southern,Dec,Q4
2559,5652,2,u,693000.0,2016-10-15,3.3,2.0,1.0,1.0,2122.0,64.0,1960.0,Stonnington,Southern,Oct,Q4
2560,5655,3,h,2285000.0,2016-10-15,3.3,3.0,2.0,2.0,221.0,135.0,1890.0,Stonnington,Southern,Oct,Q4
2561,5656,3,h,3000000.0,2016-10-15,3.3,3.0,3.0,2.0,191.0,175.0,1890.0,Melbourne,Southern,Oct,Q4
2562,5658,2,u,515000.0,2016-04-16,3.3,2.0,1.0,1.0,734.0,65.0,2013.0,Stonnington,Southern,Apr,Q2
2563,5666,4,h,2600000.0,2017-03-18,3.3,4.0,2.0,2.0,141.0,127.0,1880.0,Melbourne,Southern,Mar,Q1
2564,5671,3,h,1810000.0,2016-06-18,3.3,3.0,1.0,1.0,211.0,18.0,1906.0,Stonnington,Southern,Jun,Q2
2565,5674,1,u,540000.0,2016-05-22,3.3,1.0,1.0,1.0,480.0,53.0,1930.0,Melbourne,Southern,May,Q2
2566,5676,3,t,2010000.0,2016-05-22,3.3,3.0,2.0,1.0,163.0,207.0,2016.0,Stonnington,Southern,May,Q2
2567,5677,3,h,1945000.0,2016-05-22,3.3,3.0,2.0,1.0,194.0,148.0,1890.0,Stonnington,Southern,May,Q2
2568,5678,3,h,906000.0,2016-05-22,3.3,3.0,1.0,0.0,154.0,88.0,1920.0,Stonnington,Southern,May,Q2
2569,5680,2,h,1130000.0,2016-08-22,3.3,2.0,1.0,1.0,132.0,77.0,1900.0,Stonnington,Southern,Aug,Q3
2570,5683,2,h,1100000.0,2016-09-24,3.3,2.0,1.0,0.0,176.0,81.0,1930.0,Stonnington,Southern,Sep,Q3
2571,5685,3,h,1125000.0,2016-09-24,3.3,2.0,1.0,0.0,146.0,89.0,1910.0,Stonnington,Southern,Sep,Q3
2572,5696,2,h,1200000.0,2016-06-27,3.3,2.0,1.0,0.0,176.0,84.0,1940.0,Stonnington,Southern,Jun,Q2
2573,5702,3,h,2200000.0,2016-11-27,3.3,3.0,2.0,0.0,358.0,238.0,1915.0,Stonnington,Southern,Nov,Q4
2574,5703,3,h,1700000.0,2016-11-27,3.3,3.0,1.0,1.0,178.0,172.0,1894.0,Stonnington,Southern,Nov,Q4
2575,5708,2,h,1200000.0,2016-05-28,3.3,2.0,1.0,1.0,163.0,86.0,1900.0,Stonnington,Southern,May,Q2
2576,5709,3,h,1540000.0,2016-05-28,3.3,3.0,2.0,1.0,149.0,140.0,2003.0,Stonnington,Southern,May,Q2
2577,5713,3,h,1700000.0,2016-08-28,3.3,2.0,2.0,1.0,181.0,148.0,1990.0,Melbourne,Southern,Aug,Q3
2578,5728,1,u,455000.0,2017-11-02,1.2,1.0,1.0,0.0,760.0,70.0,2007.0,Melbourne,Southern,Nov,Q4
2579,5740,2,u,622500.0,2016-05-22,1.2,2.0,2.0,1.0,2955.0,67.0,2013.0,Melbourne,Southern,May,Q2
2580,5744,1,u,370000.0,2016-07-30,1.2,1.0,1.0,1.0,546.0,51.0,2000.0,Melbourne,Southern,Jul,Q3
2581,5747,3,h,855000.0,2016-06-08,7.7,3.0,1.0,1.0,326.0,112.0,1991.0,Hobsons Bay,Western,Jun,Q2
2582,5748,2,h,832500.0,2016-07-05,7.7,2.0,1.0,2.0,562.0,116.0,1950.0,Hobsons Bay,Western,Jul,Q3
2583,5749,2,h,850000.0,2016-08-10,7.7,2.0,1.0,2.0,502.0,104.0,1950.0,Hobsons Bay,Western,Aug,Q3
2584,5750,3,h,1080000.0,2016-10-09,7.7,3.0,1.0,2.0,472.0,95.0,1950.0,Hobsons Bay,Western,Oct,Q4
2585,5752,3,h,927000.0,2016-12-06,7.7,3.0,1.0,0.0,274.0,131.0,1910.0,Hobsons Bay,Western,Dec,Q4
2586,5753,4,h,850000.0,2016-12-11,7.7,4.0,2.0,0.0,389.0,158.0,1990.0,Hobsons Bay,Western,Dec,Q4
2587,5754,3,h,831000.0,2016-04-16,7.7,3.0,1.0,0.0,353.0,109.0,1890.0,Hobsons Bay,Western,Apr,Q2
2588,5756,4,t,840000.0,2016-09-17,7.7,3.0,3.0,2.0,278.0,277.0,2015.0,Hobsons Bay,Western,Sep,Q3
2589,5757,4,h,1315000.0,2016-06-18,7.7,4.0,2.0,3.0,830.0,134.0,1920.0,Hobsons Bay,Western,Jun,Q2
2590,5759,4,h,1161000.0,2017-02-25,7.7,4.0,2.0,5.0,742.0,236.0,2000.0,Hobsons Bay,Western,Feb,Q1
2591,5761,3,h,1016000.0,2016-07-26,7.7,3.0,1.0,1.0,320.0,134.0,1940.0,Hobsons Bay,Western,Jul,Q3
2592,5762,3,h,690000.0,2016-06-27,7.7,4.0,1.0,2.0,532.0,518.0,1965.0,Hobsons Bay,Western,Jun,Q2
2593,5763,3,h,1070000.0,2016-11-27,7.7,2.0,1.0,2.0,526.0,127.0,1950.0,Hobsons Bay,Western,Nov,Q4
2594,5764,4,h,871500.0,2016-08-28,7.7,4.0,2.0,0.0,389.0,158.0,1990.0,Hobsons Bay,Western,Aug,Q3
2595,5775,3,h,1891000.0,2017-04-03,6.1,3.0,2.0,3.0,384.0,123.0,1915.0,Port Phillip,Southern,Apr,Q2
2596,5776,4,h,2000000.0,2017-04-03,6.1,4.0,2.0,3.0,420.0,160.0,1910.0,Port Phillip,Southern,Apr,Q2
2597,5778,3,u,1500000.0,2017-04-03,6.1,3.0,1.0,1.0,1669.0,176.0,1920.0,Port Phillip,Southern,Apr,Q2
2598,5780,3,h,2000000.0,2017-04-03,6.1,3.0,2.0,2.0,176.0,192.0,1880.0,Port Phillip,Southern,Apr,Q2
2599,5781,1,u,500000.0,2017-04-03,6.1,1.0,1.0,1.0,2335.0,58.0,2002.0,Port Phillip,Southern,Apr,Q2
2600,5783,1,u,380000.0,2016-04-06,6.1,1.0,1.0,1.0,2879.0,49.0,1967.0,Port Phillip,Southern,Apr,Q2
2601,5791,3,t,1400000.0,2016-07-11,6.1,3.0,2.0,2.0,128.0,183.0,2002.0,Port Phillip,Southern,Jul,Q3
2602,5797,2,u,520000.0,2016-10-09,6.1,2.0,1.0,1.0,1034.0,55.0,1950.0,Port Phillip,Southern,Oct,Q4
2603,5801,5,h,5046000.0,2016-10-12,6.1,5.0,3.0,3.0,1294.0,378.0,1884.0,Port Phillip,Southern,Oct,Q4
2604,5803,3,h,1900000.0,2016-10-12,6.1,3.0,2.0,2.0,289.0,122.0,1979.0,Port Phillip,Southern,Oct,Q4
2605,5809,1,u,430000.0,2016-12-11,6.1,1.0,1.0,1.0,1409.0,63.0,2000.0,Port Phillip,Southern,Dec,Q4
2606,5812,4,h,1900000.0,2016-12-11,6.1,4.0,2.0,2.0,507.0,202.0,1890.0,Port Phillip,Southern,Dec,Q4
2607,5821,3,h,920000.0,2016-10-15,6.1,3.0,2.0,2.0,124.0,134.0,2000.0,Port Phillip,Southern,Oct,Q4
2608,5823,2,u,503500.0,2016-04-16,6.1,2.0,1.0,1.0,683.0,72.0,1940.0,Port Phillip,Southern,Apr,Q2
2609,5829,3,h,1120000.0,2017-03-18,6.1,3.0,2.0,2.0,1039.0,133.0,2006.0,Port Phillip,Southern,Mar,Q1
2610,5839,2,h,875000.0,2016-06-18,6.1,2.0,1.0,1.0,123.0,68.0,1900.0,Port Phillip,Southern,Jun,Q2
2611,5840,2,u,650000.0,2016-06-18,6.1,2.0,1.0,0.0,822.0,70.0,1930.0,Port Phillip,Southern,Jun,Q2
2612,5847,5,h,4400000.0,2016-11-19,6.1,5.0,4.0,4.0,657.0,312.0,1900.0,Port Phillip,Southern,Nov,Q4
2613,5854,2,h,1200500.0,2016-09-24,6.1,2.0,1.0,0.0,201.0,83.0,1915.0,Port Phillip,Southern,Sep,Q3
2614,5857,2,u,520000.0,2017-02-25,6.1,2.0,1.0,1.0,1235.0,63.0,1980.0,Port Phillip,Southern,Feb,Q1
2615,5863,2,h,1365000.0,2016-07-26,6.1,2.0,1.0,1.0,361.0,123.0,1910.0,Port Phillip,Southern,Jul,Q3
2616,5864,4,h,1950000.0,2016-07-26,6.1,4.0,2.0,2.0,436.0,211.0,1880.0,Port Phillip,Southern,Jul,Q3
2617,5866,3,h,1678000.0,2016-06-27,6.1,3.0,2.0,2.0,361.0,171.0,2016.0,Port Phillip,Southern,Jun,Q2
2618,5867,2,u,400000.0,2016-06-27,6.1,2.0,1.0,1.0,797.0,67.0,1970.0,Port Phillip,Southern,Jun,Q2
2619,5873,2,u,580000.0,2016-11-27,6.1,2.0,1.0,1.0,1155.0,102.0,1995.0,Port Phillip,Southern,Nov,Q4
2620,5877,2,u,1100000.0,2016-05-28,6.1,2.0,1.0,2.0,1458.0,141.0,1920.0,Port Phillip,Southern,May,Q2
2621,5882,1,u,354000.0,2016-07-30,6.1,1.0,1.0,1.0,1659.0,46.0,1960.0,Port Phillip,Southern,Jul,Q3
2622,5889,3,h,1025000.0,2016-07-05,9.7,3.0,2.0,1.0,654.0,180.0,1950.0,Moonee Valley,Western,Jul,Q3
2623,5890,3,h,1430000.0,2016-07-05,9.7,3.0,1.0,1.0,694.0,158.0,1950.0,Moonee Valley,Western,Jul,Q3
2624,5891,3,h,1330000.0,2016-10-09,9.7,3.0,2.0,1.0,606.0,159.0,1950.0,Moonee Valley,Western,Oct,Q4
2625,5895,3,h,1194000.0,2017-11-02,9.7,3.0,1.0,2.0,650.0,143.0,1930.0,Moonee Valley,Western,Nov,Q4
2626,5896,5,h,1440000.0,2016-12-06,9.7,5.0,3.0,2.0,617.0,347.0,1990.0,Moonee Valley,Western,Dec,Q4
2627,5898,3,h,850000.0,2016-10-15,9.7,3.0,3.0,3.0,250.0,207.0,2016.0,Moonee Valley,Western,Oct,Q4
2628,5899,3,h,1150000.0,2016-10-15,9.7,3.0,2.0,3.0,696.0,164.0,1950.0,Moonee Valley,Western,Oct,Q4
2629,5900,3,h,910000.0,2016-10-15,9.7,3.0,1.0,2.0,692.0,117.0,1960.0,Moonee Valley,Western,Oct,Q4
2630,5901,4,h,1430000.0,2016-04-16,9.7,4.0,2.0,1.0,607.0,224.0,1990.0,Moonee Valley,Western,Apr,Q2
2631,5903,3,h,622500.0,2016-07-16,9.7,3.0,2.0,2.0,254.0,127.0,2004.0,Moonee Valley,Western,Jul,Q3
2632,5904,3,h,1500000.0,2016-09-17,9.7,3.0,2.0,4.0,722.0,196.0,1950.0,Moonee Valley,Western,Sep,Q3
2633,5906,4,h,1280000.0,2017-03-18,9.7,4.0,2.0,2.0,689.0,25.0,1977.0,Moonee Valley,Western,Mar,Q1
2634,5907,5,h,1485000.0,2016-06-18,9.7,5.0,2.0,4.0,502.0,365.0,2012.0,Moonee Valley,Western,Jun,Q2
2635,5908,3,h,1080000.0,2016-06-18,9.7,3.0,2.0,2.0,211.0,46.0,1980.0,Moonee Valley,Western,Jun,Q2
2636,5909,4,h,1715000.0,2016-06-18,9.7,4.0,3.0,2.0,650.0,348.0,2001.0,Moonee Valley,Western,Jun,Q2
2637,5910,5,h,2650000.0,2016-11-19,9.7,5.0,3.0,2.0,755.0,365.0,2009.0,Moonee Valley,Western,Nov,Q4
2638,5911,2,h,630000.0,2016-05-22,9.7,3.0,2.0,1.0,378.0,106.0,2000.0,Moonee Valley,Western,May,Q2
2639,5920,4,h,1370000.0,2016-05-28,9.7,4.0,2.0,2.0,908.0,208.0,1960.0,Moonee Valley,Western,May,Q2
2640,5925,3,h,800000.0,2016-03-12,12.6,3.0,2.0,1.0,655.0,165.0,1940.0,Brimbank,Western,Mar,Q1
2641,5926,3,h,950000.0,2016-03-12,12.6,3.0,1.0,1.0,700.0,145.0,1960.0,Brimbank,Western,Mar,Q1
2642,5931,3,h,780000.0,2017-04-03,12.6,3.0,1.0,0.0,486.0,115.0,1943.0,Brimbank,Western,Apr,Q2
2643,5933,4,h,1350500.0,2017-04-03,12.6,4.0,1.0,0.0,726.0,181.0,1940.0,Brimbank,Western,Apr,Q2
2644,5934,3,h,745000.0,2017-04-03,12.6,3.0,1.0,2.0,518.0,122.0,1960.0,Brimbank,Western,Apr,Q2
2645,5938,3,h,657500.0,2016-07-05,12.6,3.0,1.0,1.0,513.0,116.0,1955.0,Brimbank,Western,Jul,Q3
2646,5939,4,h,1030000.0,2016-07-05,12.6,4.0,2.0,2.0,803.0,309.0,2002.0,Brimbank,Western,Jul,Q3
2647,5940,3,h,460000.0,2016-07-11,12.6,3.0,2.0,1.0,119.0,110.0,2009.0,Brimbank,Western,Jul,Q3
2648,5948,3,u,490000.0,2016-10-12,12.6,3.0,1.0,1.0,301.0,115.0,1950.0,Brimbank,Western,Oct,Q4
2649,5949,4,h,890000.0,2016-12-11,12.6,4.0,1.0,2.0,668.0,127.0,1930.0,Brimbank,Western,Dec,Q4
2650,5951,2,h,425000.0,2016-05-14,12.6,2.0,1.0,1.0,225.0,80.0,2000.0,Brimbank,Western,May,Q2
2651,5952,3,h,715000.0,2016-05-14,12.6,3.0,1.0,2.0,558.0,104.0,1925.0,Brimbank,Western,May,Q2
2652,5953,3,h,816000.0,2016-10-15,12.6,3.0,1.0,1.0,511.0,113.0,1958.0,Brimbank,Western,Oct,Q4
2653,5956,2,u,425500.0,2016-10-15,12.6,2.0,1.0,0.0,153.0,72.0,1970.0,Brimbank,Western,Oct,Q4
2654,5960,3,h,610000.0,2016-04-16,12.6,3.0,1.0,0.0,705.0,118.0,1965.0,Brimbank,Western,Apr,Q2
2655,5968,2,h,611000.0,2016-09-17,12.6,2.0,1.0,2.0,204.0,77.0,1925.0,Brimbank,Western,Sep,Q3
2656,5972,4,h,670000.0,2017-03-18,12.6,4.0,1.0,1.0,603.0,106.0,1950.0,Brimbank,Western,Mar,Q1
2657,5978,3,h,605000.0,2016-11-19,12.6,3.0,1.0,1.0,462.0,104.0,1956.0,Brimbank,Western,Nov,Q4
2658,5979,4,h,930000.0,2016-11-19,12.6,4.0,2.0,2.0,504.0,174.0,2005.0,Brimbank,Western,Nov,Q4
2659,5981,3,h,880000.0,2016-11-19,12.6,3.0,1.0,3.0,463.0,107.0,1925.0,Brimbank,Western,Nov,Q4
2660,5982,3,h,570000.0,2016-11-19,12.6,3.0,1.0,2.0,535.0,105.0,1970.0,Brimbank,Western,Nov,Q4
2661,5983,3,h,700000.0,2016-05-22,12.6,3.0,1.0,4.0,505.0,75.0,1960.0,Brimbank,Western,May,Q2
2662,5986,3,h,625000.0,2016-08-22,12.6,3.0,1.0,1.0,459.0,120.0,1955.0,Brimbank,Western,Aug,Q3
2663,5987,3,h,695000.0,2016-08-22,12.6,3.0,1.0,1.0,616.0,117.0,1930.0,Brimbank,Western,Aug,Q3
2664,5990,3,h,910000.0,2017-02-25,12.6,3.0,2.0,2.0,653.0,650.0,1992.0,Brimbank,Western,Feb,Q1
